ano,trimestre,CodigoDepartamento,departamento,CodigoMunicipio,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2018,1,85,CASANARE,85225,NUNCHIA,110764409.744161,70051302.0084529,101842379.842903,282658091.595517
2018,1,52,NARIÑO,52573,PUERRES,28179074,34260054,30129326,92568454
2017,4,47,MAGDALENA,47318,GUAMAL,52542056,52930553,53102438,158575047
2017,1,23,CORDOBA,23586,PURÍSIMA,15921176,17169494,19189488,52280158
2017,4,70,SUCRE,70418,LOS PALMITOS,32859225,30824820,30473906,94157951
2017,3,68,SANTANDER,68020,ALBANIA,106987789,101148207,89725334,297861330
2017,2,23,CORDOBA,23464,MOMIL,54269357,58144550,63420045,175833952
2017,1,15,BOYACA,15131,CALDAS,49988.9675213109,43777.936147527,47797.1614984725,141564.06516731
2017,1,15,BOYACA,15696,SAN SOFIA,167445951.382126,178386672.97493,201437780.768721,547270405.125777
2018,2,23,CORDOBA,23182,CHINU,8812258,8016073,8261833,25090164
2017,1,54,NORTE DE SANTANDER,54820,TOLEDO,133001642,47749979,0,180751621
2017,3,73,TOLIMA,73055,GUAYABAL,45886962,42382218,38524277,126793457
2017,4,73,TOLIMA,73055,GUAYABAL,38001453,37804298,41088610,116894361
2017,1,73,TOLIMA,73275,FLANDES,8105476,7434654,8907608,24447738
2017,3,54,NORTE DE SANTANDER,54001,CUCUTA,0,53218020,58284384,111502404
2018,2,68,SANTANDER,68190,CIMITARRA,195513874,195003039,165032612,555549525
2018,1,41,HUILA,41016,AIPE,76180168.0354108,0,0,76180168.0354108
2017,4,5,ANTIOQUIA,5154,CAUCASIA,500449384,421595515,417457039,1339501938
2017,2,15,BOYACA,15861,VENTAQUEMADA,54250441.4434468,57635749.694031,64111328.0817588,175997519.219237
2018,2,23,CORDOBA,23586,PURÍSIMA,5194930,4725569,4870448,14790947
2017,3,15,BOYACA,15599,RAMIRIQUI,140177728.277072,132539491.870908,117593017.037274,390310237.185254
2017,2,73,TOLIMA,73026,ALVARADO,35724229,32802768,34824884,103351881
2017,4,23,CORDOBA,23182,CHINU,44753960,37689409,37317215,119760584
2018,1,15,BOYACA,15507,OTANCHE,402044350.492749,370340968.433327,412734741.622096,1185120060.54817
2018,1,20,CESAR,20517,PAILITAS,4299523,1896675,1953349,8149547
2017,1,23,CORDOBA,23815,TUCHIN,45698593,49263360,55057803,150019756
2018,1,54,NORTE DE SANTANDER,54099,BOCHALEMA,4598613,0,0,4598613
2018,3,05,ANTIOQUIA,05154,CAUCASIA,360893373,380334396,398067845,1139295614
2018,3,05,ANTIOQUIA,05579,PUERTO BERRIO,321943346,339284542,355103567,1016331455
2018,3,05,ANTIOQUIA,05585,PUERTO NARE,44979993,45249053,47158585,137387631
2018,3,05,ANTIOQUIA,05591,PUERTO TRIUNFO,46211719,43376841,43965927,133554487
2018,3,05,ANTIOQUIA,05604,REMEDIOS,380040036,400526788,419205590,1199772414
2018,3,05,ANTIOQUIA,05736,SEGOVIA,136596822,143962363,150676685,431235870
2018,3,05,ANTIOQUIA,05765,SONSON,23123488,21690509,21980964,66794961
2018,3,05,ANTIOQUIA,05895,ZARAGOZA,311605180,328393543,343705865,983704588
2018,3,81,ARAUCA,81300,FORTUL,40022382.6453719,42060690.1340916,34049826.872815,116132899.652278
2018,3,81,ARAUCA,81736,SARAVENA,405670148.602256,292955061.977929,207638940.511964,906264151.092149
2018,3,81,ARAUCA,81794,TAME,115916910.752372,121820463.887979,98618585.6152214,336355960.255573
2018,3,13,BOLIVAR,13052,ARJONA,52094235,59764418,51887505,163746158
2018,3,13,BOLIVAR,13001,CARTAGENA,19126653,21942798,19050751,60120202
2018,3,13,BOLIVAR,13188,CICUCO,57085216,54369029,51495261,162949506
2018,3,13,BOLIVAR,13212,CORDOBA,4460964,3681212,1173838,9316014
2018,3,13,BOLIVAR,13430,MAGANGUE,79041366,74622618,67997242,221661226
2018,3,13,BOLIVAR,13442,MARIA LA BAJA,65503606,75148141,65243664,205895411
2018,3,13,BOLIVAR,13468,MOMPOS,63526725,60504042,57305998,181336765
2018,3,13,BOLIVAR,13780,TALAIGUA NUEVO,27218772,25923668,24553428,77695868
2018,3,13,BOLIVAR,13838,TURBANA,39074992,44828264,38919927,122823183
2018,3,15,BOYACA,15104,BOYACA,47247419.9184083,48733260.3390457,51782227.8843993,147762908.141853
2018,3,15,BOYACA,15106,BRICEÑO,119718.775378292,109172.102800382,113589.215572534,342480.093751209
2018,3,15,BOYACA,15131,CALDAS,43534.1001375607,39698.9464728663,41305.1692991034,124538.21590953
2018,3,15,BOYACA,15135,CAMPOHERMOSO,173245165.19897,178692839.25623,189872557.250369,541810561.705569
2018,3,15,BOYACA,15176,CHIQUINQUIRÁ,58771.035185707,53593.5777383695,55761.9785537896,168126.591477866
2018,3,15,BOYACA,15223,CUBARA,38965380.0421963,33691641.2835242,2070752.05247195,74727773.3781925
2018,3,15,BOYACA,15367,JENESANO,212610994.25733,219297488.58365,233017753.195485,664926236.036465
2018,3,15,BOYACA,15455,MIRAFLORES,307104843.693368,316763106.110709,336581269.271682,960449219.075759
2018,3,15,BOYACA,15469,MONIQUIRA,39369388.971046,40607893.7162935,43148572.6427068,123125855.330046
2018,3,15,BOYACA,15507,OTANCHE,432008667.203818,445555689.144983,473425070.578078,1350989426.92688
2018,3,15,BOYACA,15514,PAEZ,173240463.516155,178688551.770011,189868096.292084,541797111.578251
2018,3,15,BOYACA,15531,PAUNA,4353.41001375607,3969.89464728663,4130.51692991034,12453.821590953
2018,3,15,BOYACA,15599,RAMIRIQUI,133871586.070786,138081124.516339,146720008.985117,418672719.572241
2018,3,15,BOYACA,15639,SACHICA,110243815.556744,113710791.920057,120825043.83588,344779651.312681
2018,3,15,BOYACA,15646,SAMACA,181116502.778436,186812102.165962,198499861.822282,566428466.76668
2018,3,15,BOYACA,15667,SAN LUIS DE GACENO,31496266.4934742,32487004.1497561,34519575.5588528,98502846.202083
2018,3,15,BOYACA,15696,SAN SOFIA,204736773.543729,211175595.618714,224387713.156107,640300082.31855
2018,3,15,BOYACA,15776,SUTAMARCHAN,9763165.1488846,10070353.5685594,10700426.4645988,30533945.1820428
2018,3,15,BOYACA,15832,TUNUNGUA,76184.6752407312,69473.156327516,72284.0462734309,217941.877841678
2018,3,15,BOYACA,15861,VENTAQUEMADA,62998463.5080921,64979417.2809691,69044777.9470226,197022658.736084
2018,3,15,BOYACA,15407,VILLA DE LEYVA,155599592.925659,160493130.320798,170534325.374563,486627048.62102
2018,3,15,BOYACA,15897,ZETAQUIRA,181120203.176948,186815476.576412,198503372.761672,566439052.515032
2018,3,17,CALDAS,17380,LA DORADA,131008069,123007902,139223308,393239279
2018,3,85,CASANARE,85125,HATO COROZAL,118790011.823873,122544021.452901,107840598.315352,349174631.592126
2018,3,85,CASANARE,85139,MANI,51968376.8660524,49888661.0177822,53906900.6627201,155763938.546555
2018,3,85,CASANARE,85162,MONTEREY,1282535489.20117,1353340268.26797,1391485467.29611,4027361224.76525
2018,3,85,CASANARE,85225,NUNCHIA,86301361.6253645,86681514.4135797,80995238.6213546,253978114.660299
2018,3,85,CASANARE,85250,PAZ DE ARIPORO,54424767.3801205,56144701.7203473,49408189.1447389,159977658.245207
2018,3,85,CASANARE,85263,PORE,42954495.2722416,44311945.3959143,38995184.2943765,126261624.962532
2018,3,85,CASANARE,85300,SABANALARGA,303340952.394089,309811321.094585,330450126.3163,943602399.804974
2018,3,85,CASANARE,85325,SAN LUIS DE PALENQUE,36103475.8254728,31451837.4740385,39829054.8705678,107384368.170079
2018,3,85,CASANARE,85430,TRINIDAD,29531667.6116161,25232794.1628853,32271188.4784772,87035650.2529785
2018,3,19,CAUCA,19933,PIAMONTE,836211,742764,745443,2324418
2018,3,20,CESAR,20011,AGUACHICA,114767021,103495930,107621299,325884250
2018,3,20,CESAR,20175,CHIMICHAGUA,18280523,15085187,4810256,38175966
2018,3,20,CESAR,20295,GAMARRA,38823618,35013382,36398471,110235471
2018,3,20,CESAR,20383,LA GLORIA,89529475,81822783,74222482,245574740
2018,3,20,CESAR,20517,PAILITAS,7063792,5829080,1858735,14751607
2018,3,20,CESAR,20550,PELAYA,51327244,47981286,41761996,141070526
2018,3,20,CESAR,20614,RIO DE ORO,19013352,17149523,17829204,53992079
2018,3,20,CESAR,20710,SAN ALBERTO,44516887,40163059,41736724,126416670
2018,3,20,CESAR,20787,TAMALAMEQUE,102531074,97325008,90845993,290702075
2018,3,23,CORDOBA,23079,BUENAVISTA,174425502,183827414,192400095,550653011
2018,3,23,CORDOBA,23182,CHINU,32241499,33990176,35578200,101809875
2018,3,23,CORDOBA,23350,LA APARTADA,82911674,87398028,91478433,261788135
2018,3,23,CORDOBA,23464,MOMIL,60447669,63706449,66677501,190831619
2018,3,23,CORDOBA,23555,PLANETA RICA,108545635,114395911,119730542,342672088
2018,3,23,CORDOBA,23586,PURÍSIMA,19001608,20032006,20967853,60001467
2018,3,23,CORDOBA,23660,SAHAGUN,266089349,280411904,293483281,839984534
2018,3,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,170709763,179912859,188303382,538926004
2018,3,23,CORDOBA,23815,TUCHIN,54501494,57444216,60124435,172070145
2018,3,25,CUNDINAMARCA,25148,CAPARRAPI,2817867,2378509,9497189,14693565
2018,3,25,CUNDINAMARCA,25320,GUADUAS,54332958,45861435,183120895,283315288
2018,3,25,CUNDINAMARCA,25530,PARATEBUENO,148663606,166782925,155124637,470571168
2018,3,90,DEPARTAMENTO NN,90999,MUNICIPIO NN,1403812,0,0,1403812
2018,3,41,HUILA,41016,AIPE,76514615.1906473,76961132.1196839,73420110.0046475,226895857.314979
2018,3,41,HUILA,41132,CAMPOALEGRE,2379894.37224735,2463544.36335986,2454876.83427804,7298315.56988525
2018,3,41,HUILA,41349,HOBO,348047.79356977,360281.191479506,359013.608175049,1067342.59322433
2018,3,41,HUILA,41524,PALERMO,22365226.9803649,22178358.2280169,23282039.2863691,67825624.494751
2018,3,41,HUILA,41615,RIVERA,1260497.41454998,1304802.15292578,1300211.44582315,3865511.01329891
2018,3,41,HUILA,41797,TESALIA,6143616.1140767,6194818.93490322,6091839.06022393,18430274.1092038
2018,3,41,HUILA,41885,YAGUARA,26790982.1345439,26695652.0096308,27508660.7604832,80995294.9046579
2018,3,47,MAGDALENA,47245,EL BANCO,151804676,144175791,134901213,430881680
2018,3,47,MAGDALENA,47318,GUAMAL,65172056,61472041,56051346,182695443
2018,3,47,MAGDALENA,47545,PIJINO DEL CARMEN,5659104,4669923,1489112,11818139
2018,3,47,MAGDALENA,47692,SAN SEBASTIÁN BUENAVISTA,50987773,47864827,42700675,141553275
2018,3,47,MAGDALENA,47703,SAN ZENON,6039203,5490134,4151351,15680688
2018,3,47,MAGDALENA,47707,SANTA ANA,8237162,6797351,2167490,17202003
2018,3,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,6834871,5640173,1798498,14273542
2018,3,50,META,50110,BARRANCA DE UPIA,306554441.699397,334624400.536896,310755107.648794,951933949.885087
2018,3,50,META,50226,CUMARAL,359028438.755064,391910132.993027,363954923.010128,1114893494.75822
2018,3,50,META,50573,PUERTO LOPEZ,531353984.562853,577714849.06099,535704012.125706,1644772845.74955
2018,3,50,META,50606,RESTREPO,35224339.9826864,38442872.4090876,35700319.2153728,109367531.607147
2018,3,52,NARIÑO,52022,ALDANA,2093971,2434026,1886671,6414668
2018,3,52,NARIÑO,52079,BARBACOAS,33599630,39056121,30273318,102929069
2018,3,52,NARIÑO,52210,CONTADERO,3217833,3740400,2899272,9857505
2018,3,52,NARIÑO,52215,CORDOBA,17316444,20128588,15602142,53047174
2018,3,52,NARIÑO,52317,GUACHUCAL,9237999,10738226,8323451,28299676
2018,3,52,NARIÑO,52323,GUALMATAN,5714491,6642509,5148765,17505765
2018,3,52,NARIÑO,52435,MALLAMA,32123417,37340175,28943248,98406840
2018,3,52,NARIÑO,52573,PUERRES,37092022,43115668,33419968,113627658
2018,3,52,NARIÑO,52585,PUPIALES,7498210,8715899,6755898,22970007
2018,3,52,NARIÑO,52612,RICAUTE,14029056,16307337,12640201,42976594
2018,3,52,NARIÑO,52720,SAPUYES,884996,1028717,797382,2711095
2018,3,52,NARIÑO,52835,TUMACO,80578526,93664265,72601375,246844166
2018,3,54,NORTE DE SANTANDER,54099,BOCHALEMA,9632994,8291155,0,17924149
2018,3,54,NORTE DE SANTANDER,54172,CHINACOTA,26528993,22833604,0,49362597
2018,3,54,NORTE DE SANTANDER,54206,CONVENCIÓN,10574346,9101379,0,19675725
2018,3,54,NORTE DE SANTANDER,54001,CUCUTA,60050162,51685401,0,111735563
2018,3,54,NORTE DE SANTANDER,54245,EL CARMEN,24943294,21468787,0,46412081
2018,3,54,NORTE DE SANTANDER,54250,EL TARRA,33307729,28668088,0,61975817
2018,3,54,NORTE DE SANTANDER,54385,LA ESPERANZA,17815646,15951571,16759068,50526285
2018,3,54,NORTE DE SANTANDER,54673,SAN CAYETANO,16962447,14599642,0,31562089
2018,3,54,NORTE DE SANTANDER,54720,SARDINATA,5923969,5098783,0,11022752
2018,3,54,NORTE DE SANTANDER,54800,TEORAMA,18964958,16323211,0,35288169
2018,3,54,NORTE DE SANTANDER,54810,TIBU,43292095,37261669,0,80553764
2018,3,54,NORTE DE SANTANDER,54820,TOLEDO,80468929,69259910,0,149728839
2018,3,86,PUTUMAYO,86001,MOCOA,759664.914083775,772393.434504101,826893.297213222,2358951.6458011
2018,3,86,PUTUMAYO,86320,ORITO,106083615.521525,120062040.181155,104063314.857033,330208970.559714
2018,3,86,PUTUMAYO,86569,PUERTO CAICEDO,32351533.3819472,31752465.8722288,30585280.5846451,94689279.8388211
2018,3,86,PUTUMAYO,86571,PUERTO GUZMÁN,1673526.41836553,1618082.60852992,1656288.3664708,4947897.39336626
2018,3,86,PUTUMAYO,86757,SAN MIGUEL,9274643.86192093,11024248.1442974,9365338.08833249,29664230.0945508
2018,3,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,25363346.9021575,31840993.7592847,26149620.8063049,83353961.4677471
2018,3,68,SANTANDER,68020,ALBANIA,102158030,105395973,111994269,319548272
2018,3,68,SANTANDER,68101,BOLIVAR,20960140,17840403,18505535,57306078
2018,3,68,SANTANDER,68190,CIMITARRA,499858284,427644406,441915795,1369418485
2018,3,68,SANTANDER,68271,FLORIAN,318418720,328511139,349077524,996007383
2018,3,68,SANTANDER,68368,JESÚS MARIA,141449580,145932886,155068989,442451455
2018,3,68,SANTANDER,68377,LA BELLEZA,134848600,139122684,147832436,421803720
2018,3,68,SANTANDER,68572,PUENTE NACIONAL,235749299,243221475,258448315,737419089
2018,3,68,SANTANDER,68573,PUERTO PARRA,110750832,93601336,97599917,301952085
2018,3,68,SANTANDER,68575,PUERTO WILCHES,174034962,174432958,169675604,518143524
2018,3,68,SANTANDER,68615,RIONEGRO,30100877,27349716,28132003,85582596
2018,3,68,SANTANDER,68655,SABANA DE TORRES,0,92614070,0,92614070
2018,3,68,SANTANDER,68745,SIMACOTA,64376950,53244733,56415853,174037536
2018,3,70,SUCRE,70110,BUENAVISTA,9919914,9206607,7772849,26899370
2018,3,70,SUCRE,70215,COROZAL,29843849,27890337,24357945,82092131
2018,3,70,SUCRE,70998,COVEÑAS,96267405,100808520,95579629,292655554
2018,3,70,SUCRE,70997,GALERAS,1835407,1748228,1664754,5248389
2018,3,70,SUCRE,70418,LOS PALMITOS,38637038,36801840,35044617,110483495
2018,3,70,SUCRE,70473,MORROA,6430853,6024753,5323841,17779447
2018,3,70,SUCRE,70523,PALMITO,15382659,16052606,11691754,43127019
2018,3,70,SUCRE,70702,SAN JUAN BETULIA,31908098,29825820,26074889,87808807
2018,3,70,SUCRE,70713,SAN ONOFRE,98540238,113048977,98149193,309738408
2018,3,70,SUCRE,70717,SAN PEDRO,6864035,5664239,1806172,14334446
2018,3,70,SUCRE,70001,SICELEJO,67121277,62964104,55978962,186064343
2018,3,70,SUCRE,70742,SINCE,93180987,88454882,82998903,264634772
2018,3,70,SUCRE,70820,TOLU,111217687,127593012,110776334,349587033
2018,3,73,TOLIMA,73026,ALVARADO,31408989,30369728,29280904,91059621
2018,3,73,TOLIMA,73148,CARMEN DE APICALA,7916550,7324465,7135080,22376095
2018,3,73,TOLIMA,73200,COELLO,11340214,10969007,10575719,32884940
2018,3,73,TOLIMA,73217,COYAIMA,21285711,20994669,20106205,62386585
2018,3,73,TOLIMA,73268,ESPINAL,22393271,20886042,20199554,63478867
2018,3,73,TOLIMA,73270,FALAN,730094,691577,667322,2088993
2018,3,73,TOLIMA,73275,FLANDES,7678044,7103798,6920118,21701960
2018,3,73,TOLIMA,73319,GUAMO,34105864,33557957,32351275,100015096
2018,3,73,TOLIMA,73055,GUAYABAL,36937953,35218704,33974702,106131359
2018,3,73,TOLIMA,73349,HONDA,17502487,16677050,16088392,50267929
2018,3,73,TOLIMA,73001,IBAGUE,25698264,24847959,23957104,74503327
2018,3,73,TOLIMA,73408,LERIDA,34133615,32785502,31618282,98537399
2018,3,73,TOLIMA,73443,MARIQUIRTA,34277185,32759743,31599628,98636556
2018,3,73,TOLIMA,73483,NATAGAIMA,36946700,36441524,34899372,108287596
2018,3,73,TOLIMA,73547,PIEDRAS,19828907,19172809,18485420,57487136
2018,3,73,TOLIMA,73585,PURIFICACIÓN,1457926,1384593,1464789,4307308
2018,3,73,TOLIMA,73678,SAN LUIS,1298147,1277292,1231364,3806803
2018,3,73,TOLIMA,73671,SANDAÑA,24077799,23581736,23017823,70677358
2018,3,73,TOLIMA,73770,SUAREZ,2394229,2215163,2157886,6767278
2018,3,73,TOLIMA,73861,VENADILLO,24270582,23467517,22626154,70364253
2018,4,05,ANTIOQUIA,05154,CAUCASIA,440463937,423551041,461782922,1325797900
2018,4,05,ANTIOQUIA,05579,PUERTO BERRIO,392923430,377835982,411941355,1182700767
2018,4,05,ANTIOQUIA,05585,PUERTO NARE,51317125,51610124,54430136,157357385
2018,4,05,ANTIOQUIA,05591,PUERTO TRIUNFO,52285566,53755057,54166142,160206765
2018,4,05,ANTIOQUIA,05604,REMEDIOS,463855880,446044839,486307434,1396208153
2018,4,05,ANTIOQUIA,05736,SEGOVIA,166725928,160324030,174795850,501845808
2018,4,05,ANTIOQUIA,05765,SONSON,26140607,26887108,27078291,80106006
2018,4,05,ANTIOQUIA,05895,ZARAGOZA,380312652,365709448,398720306,1144742406
2018,4,81,ARAUCA,81300,FORTUL,55194869.7975114,58339332.1817141,56177938.7388997,169712140.718125
2018,4,81,ARAUCA,81736,SARAVENA,339193113.965091,356525563.53011,387886082.345613,1083604759.84081
2018,4,81,ARAUCA,81794,TAME,159861016.237398,168968329.288176,162708280.915487,491537626.441061
2018,4,13,BOLIVAR,13052,ARJONA,60441136,52005026,46855415,159301577
2018,4,13,BOLIVAR,13001,CARTAGENA,22191258,19093899,17203194,58488351
2018,4,13,BOLIVAR,13188,CICUCO,58966132,50059420,58629151,167654703
2018,4,13,BOLIVAR,13212,CORDOBA,1282622,1568693,1516342,4367657
2018,4,13,BOLIVAR,13430,MAGANGUE,77790891,66596947,77625763,222013601
2018,4,13,BOLIVAR,13442,MARIA LA BAJA,75999050,65391434,58916283,200306767
2018,4,13,BOLIVAR,13468,MOMPOS,65619884,55708137,65244878,186572899
2018,4,13,BOLIVAR,13780,TALAIGUA NUEVO,28115610,23868806,27954934,79939350
2018,4,13,BOLIVAR,13838,TURBANA,45335859,39008077,35145443,119489379
2018,4,15,BOYACA,15104,BOYACA,57723492.5460663,54968450.7164924,59838578.7158957,172530521.978454
2018,4,15,BOYACA,15106,BRICEÑO,126932.62011701,118654.605244985,114060.227002779,359647.452364774
2018,4,15,BOYACA,15131,CALDAS,46157.3164061853,43147.1291799946,41476.4461828287,130780.891769009
2018,4,15,BOYACA,15135,CAMPOHERMOSO,211657709.883778,201555570.342947,219412527.830691,632625808.057416
2018,4,15,BOYACA,15176,CHIQUINQUIRÁ,62312.3771483501,58248.6243929927,55993.2023468187,176554.203888162
2018,4,15,BOYACA,15223,CUBARA,2314004.74339129,2222953.02718067,5243995.67648375,9780953.4470557
2018,4,15,BOYACA,15367,JENESANO,259753177.804896,247355654.132111,269271321.016991,776380152.953997
2018,4,15,BOYACA,15455,MIRAFLORES,375199113.81808,357291573.967907,388947533.859631,1121438221.64562
2018,4,15,BOYACA,15469,MONIQUIRA,48099241.2817343,45803612.0669738,49862184.8857749,143765038.234483
2018,4,15,BOYACA,15507,OTANCHE,527744620.094478,502550265.266861,547034535.155006,1577329420.51634
2018,4,15,BOYACA,15514,PAEZ,211652724.893606,201550910.452996,219408048.374503,632611683.721105
2018,4,15,BOYACA,15531,PAUNA,4615.73164061853,4314.71291799946,4147.64461828287,13078.0891769009
2018,4,15,BOYACA,15599,RAMIRIQUI,163554025.960339,155747804.36479,169546350.836971,488848181.162101
2018,4,15,BOYACA,15639,SACHICA,134687976.517551,128259555.536748,139623193.800417,402570725.854716
2018,4,15,BOYACA,15646,SAMACA,221274865.460712,210713774.121354,229382543.657211,661371183.239278
2018,4,15,BOYACA,15667,SAN LUIS DE GACENO,38480193.2548271,36643638.2562703,39890466.5249612,115014298.036059
2018,4,15,BOYACA,15696,SAN SOFIA,250132965.305749,238194590.856395,259298556.375911,747626112.538056
2018,4,15,BOYACA,15776,SUTAMARCHAN,11928141.657333,11358856.4937172,12365399.6703087,35652397.8213589
2018,4,15,BOYACA,15832,TUNUNGUA,80775.3037108242,75507.4760649906,72583.7808199502,228866.560595765
2018,4,15,BOYACA,15861,VENTAQUEMADA,76966675.4440145,73293154.3088914,79786585.2157148,230046414.968621
2018,4,15,BOYACA,15407,VILLA DE LEYVA,190100677.151814,181027537.913229,197066564.94742,568194780.012463
2018,4,15,BOYACA,15897,ZETAQUIRA,221278788.832607,210717441.627335,229386069.155137,661382299.615079
2018,4,17,CALDAS,17380,LA DORADA,138684444,144642654,146448750,429775848
2018,4,85,CASANARE,85125,HATO COROZAL,163039863.051328,168901001.199618,164754543.595171,496695407.846117
2018,4,85,CASANARE,85139,MANI,60905519.3441667,58163245.324394,59538199.5293619,178606964.197923
2018,4,85,CASANARE,85162,MONTEREY,1584951178.22076,1452255740.4522,1564250062.75627,4601456981.42924
2018,4,85,CASANARE,85225,NUNCHIA,116020098.257769,117927920.910375,116734425.555818,350682444.723962
2018,4,85,CASANARE,85250,PAZ DE ARIPORO,74698254.6401566,77383590.5755708,75483851.0807578,227565696.296485
2018,4,85,CASANARE,85263,PORE,58955251.2621607,61074640.6119617,59575279.7573003,179605171.631423
2018,4,85,CASANARE,85300,SABANALARGA,369730518.076036,347325377.17548,376818841.316304,1093874736.56782
2018,4,85,CASANARE,85325,SAN LUIS DE PALENQUE,43859164.6021966,39894703.1748941,43064598.0018737,126818465.778964
2018,4,85,CASANARE,85430,TRINIDAD,36032413.5454239,32603582.5755038,35238563.4071418,103874559.528069
2018,4,19,CAUCA,19933,PIAMONTE,693271,983659,959582,2636512
2018,4,20,CESAR,20011,AGUACHICA,122445651,113043569,122284573,357773793
2018,4,20,CESAR,20175,CHIMICHAGUA,5256041,6428326,6213799,17898166
2018,4,20,CESAR,20295,GAMARRA,41413776,38232344,41357286,121003406
2018,4,20,CESAR,20383,LA GLORIA,84617565,76006406,85113242,245737213
2018,4,20,CESAR,20517,PAILITAS,2030991,2483975,2401079,6916045
2018,4,20,CESAR,20550,PELAYA,47722813,41278481,47833960,136835254
2018,4,20,CESAR,20614,RIO DE ORO,20285138,18727490,20258400,59271028
2018,4,20,CESAR,20710,SAN ALBERTO,47487353,43839554,47422868,138749775
2018,4,20,CESAR,20787,TAMALAMEQUE,103990321,88559700,103535146,296085167
2018,4,23,CORDOBA,23079,BUENAVISTA,212892784,204718168,223197200,640808152
2018,4,23,CORDOBA,23182,CHINU,39369871,37858198,41275727,118503796
2018,4,23,CORDOBA,23350,LA APARTADA,101225402,97338640,106125350,304689392
2018,4,23,CORDOBA,23464,MOMIL,73779483,70946515,77350563,222076561
2018,4,23,CORDOBA,23555,PLANETA RICA,132483024,127395964,138895439,398774427
2018,4,23,CORDOBA,23586,PURÍSIMA,23202418,22311521,24325619,69839558
2018,4,23,CORDOBA,23660,SAHAGUN,324738283,312268963,340455711,977462957
2018,4,23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,208360029,200359467,218445090,627164586
2018,4,23,CORDOBA,23815,TUCHIN,66529356,63974795,69749632,200253783
2018,4,25,CUNDINAMARCA,25530,PARATEBUENO,176368440,162131375,173560893,512060708
2018,4,41,HUILA,41016,AIPE,83912226.0875696,0,0,83912226.0875696
2018,4,41,HUILA,41132,CAMPOALEGRE,2873615.44842297,7355337.99100176,8178089.07919485,18407042.5186196
2018,4,41,HUILA,41349,HOBO,420252.061627074,1075681.84058128,1196005.12225379,2691939.02446215
2018,4,41,HUILA,41524,PALERMO,23078215.9096313,37423363.5335548,37663321.4597623,98164900.9029484
2018,4,41,HUILA,41615,RIVERA,1521993.95291967,3895712.61183492,4331478.01032454,9749184.57507914
2018,4,41,HUILA,41797,TESALIA,6638049.73625717,7619867.35880931,8611745.02377046,22869662.1188369
2018,4,41,HUILA,41885,YAGUARA,28019299.8035722,41494694.664218,42942732.3046941,112456726.772484
2018,4,47,MAGDALENA,47245,EL BANCO,154428530,131445540,153718377,439592447
2018,4,47,MAGDALENA,47318,GUAMAL,64071971,54225068,63304065,181601104
2018,4,47,MAGDALENA,47545,PIJINO DEL CARMEN,1627113,1990018,1923607,5540738
2018,4,47,MAGDALENA,47692,SAN SEBASTIÁN BUENAVISTA,48784768,41489753,48301289,138575810
2018,4,47,MAGDALENA,47703,SAN ZENON,4722164,4185074,4762537,13669775
2018,4,47,MAGDALENA,47707,SANTA ANA,2368360,2896589,2799924,8064873
2018,4,47,MAGDALENA,47720,SANTA BARBARA DE PINTO,1965171,2403475,2323266,6691912
2018,4,50,META,50110,BARRANCA DE UPIA,354361128.688383,325070688.114609,352541732.961941,1031973549.76493
2018,4,50,META,50226,CUMARAL,415025287.301646,380721050.797089,412891510.672693,1208637848.77143
2018,4,50,META,50573,PUERTO LOPEZ,610190936.068147,559373919.020699,609596543.243589,1779161398.33244
2018,4,50,META,50606,RESTREPO,40710680.9418238,37345141.0676032,40504538.1217762,118560360.131203
2018,4,52,NARIÑO,52022,ALDANA,2113457,2089461,2195686,6398604
2018,4,52,NARIÑO,52079,BARBACOAS,33912302,33527271,35231746,102671319
2018,4,52,NARIÑO,52210,CONTADERO,3247777,3210903,3374140,9832820
2018,4,52,NARIÑO,52215,CORDOBA,17477588,17279152,18157597,52914337
2018,4,52,NARIÑO,52317,GUACHUCAL,9323966,9218105,9686739,28228810
2018,4,52,NARIÑO,52323,GUALMATAN,5767669,5702184,5992074,17461927
2018,4,52,NARIÑO,52435,MALLAMA,32422352,32054237,33683826,98160415
2018,4,52,NARIÑO,52573,PUERRES,37437194,37012142,38893783,113343119
2018,4,52,NARIÑO,52585,PUPIALES,7567987,7482062,7862438,22912487
2018,4,52,NARIÑO,52612,RICAUTE,14159608,13998843,14710523,42868974
2018,4,52,NARIÑO,52720,SAPUYES,893231,883090,927985,2704306
2018,4,52,NARIÑO,52835,TUMACO,81328375,80404995,84492662,246226032
2018,4,54,NORTE DE SANTANDER,54099,BOCHALEMA,0,7786,824820,832606
2018,4,54,NORTE DE SANTANDER,54172,CHINACOTA,0,21443,2271531,2292974
2018,4,54,NORTE DE SANTANDER,54206,CONVENCIÓN,0,8547,905423,913970
2018,4,54,NORTE DE SANTANDER,54001,CUCUTA,0,48538,5141764,5190302
2018,4,54,NORTE DE SANTANDER,54245,EL CARMEN,0,20161,2135757,2155918
2018,4,54,NORTE DE SANTANDER,54250,EL TARRA,0,26922,2851957,2878879
